username;date;retweets;favorites;text;geo;mentions;hashtags;permalink
Pseudonimo404;2015-09-14 14:40;0;0;"El día en que te conocí, como que tembló en el cielo y cayo a latierraunángelqueerasvos @Obladi_Oblaaada #FloresParaTodos @vivelasflores";;@Obladi_Oblaaada @vivelasflores;#FloresParaTodos;https://twitter.com/Pseudonimo404/status/643494467379589120
LuisHerrera2908;2015-09-14 14:40;0;0;"" @ActualidadRT : ÚLTIMA HORA: Un sismo de magnitud 4,7 sacude la costa occidental de EE.UU. http:// es.rt.com/3zfm "";;@ActualidadRT;;https://twitter.com/LuisHerrera2908/status/643494466448457728
Maritzadt;2015-09-14 14:40;0;0;"''Habrá un terremoto inminente'': Shiller alerta de una burbuja en la bolsa de EEUU http:// fb.me/3YHOkYHKY";;;;https://twitter.com/Maritzadt/status/643494464036708352
Chile_Temblores;2015-09-14 14:40;1;2;"TEMBLOR en CHILE Magnitud: "3.6 ", hoy 2015/09/14 15:25:56, Epicentro: 86 km al SE de Sierra Gorda., Profundidad 117.6 km.";;;;https://twitter.com/Chile_Temblores/status/643494429735698433
CEISismologia;2015-09-14 14:40;0;0;"#CSN #Chile #Sismo ? . 86 km al SE de #SierraGorda 2015-09-14 18:25:56 UTC Prof. 117.6 km pic.twitter.com/8zC1Mj9zLq";;;#CSN #Chile #Sismo #SierraGorda;https://twitter.com/CEISismologia/status/643494423733604353
mpbenitez181;2015-09-14 14:39;0;0;"Me hizo temblar y todo";;;;https://twitter.com/mpbenitez181/status/643494408789340160
antopdown;2015-09-14 14:39;0;1;"brindo por el momento en que nos conocimos y por todas las veces que nos vimos porque este 18 a puro terremoto te dejo en el olvido";;;;https://twitter.com/antopdown/status/643494312521658372
GCLizarraga;2015-09-14 14:39;0;0;"@EPN Mande a los mejores! Murillo Karam ( #Ayotzinapa ), Virgilio Andrade ( #Casablanca ), Alberto Bazbaz ( #Paulette ).. a temblar Egipto!";;@EPN;#Ayotzinapa #Casablanca #Paulette;https://twitter.com/GCLizarraga/status/643494193512493056
museogoitia;2015-09-14 14:38;0;0;"El terremoto del 85 visto por Monsiváis @Milenio http://www. milenio.com/cultura/cultur a-carlos_monsivais-terremoto_del_85_0_589141095.html … pic.twitter.com/TWYdISSksI";;@Milenio;;https://twitter.com/museogoitia/status/643494167604129792
tjmigoto;2015-09-14 14:38;0;0;"http://www. oantagonista.com/posts/terremot o-na-petrobras …";;;;https://twitter.com/tjmigoto/status/643494060104265728
oscar_lopez_t;2015-09-14 14:38;0;0;"hace 3 h #terremoto 4.9 en Golfo de Panamá, 20.0km, 12:38 GMT-3 (EMSC) http:// quakeapp.com/m/?s=E&e_id=45 9274 … pic.twitter.com/vQDHBmHcbq";;;#terremoto;https://twitter.com/oscar_lopez_t/status/643494055826096132
eninforme25;2015-09-14 14:38;0;0;"Fuerte sismo de magnitud 6,6 sacudió México http:// bit.ly/1iJQI94";;;;https://twitter.com/eninforme25/status/643494036783951872
Negro_beer;2015-09-14 14:38;1;0;"No se por que, pero tengo hartas ganas de un terremoto Joajao";Concepción, Chile;;;https://twitter.com/Negro_beer/status/643494025648078848
oscar_lopez_t;2015-09-14 14:38;0;0;"hace 3 h #terremoto 5.3 en Océano Pacífico Sur, 0.0km, 12:19 GMT-3 (GEOSCIENCE) http:// quakeapp.com/m/?s=A&e_id=37 17148 … pic.twitter.com/vEdps36cKo";;;#terremoto;https://twitter.com/oscar_lopez_t/status/643494015539769344
JAVIERLEONSILVA;2015-09-14 14:38;0;0;"Poniatowska supo qué es una guerra con el “ terremoto del 85” http://www. unotv.com/noticias/nacio nal/detalle/poniatowska-supo-que-es-una-guerra-con-el-terremoto-del-85-321682/#.VfcUDlAs_Gk.twitter …";;;#;https://twitter.com/JAVIERLEONSILVA/status/643494006299693056
AfiEuge;2015-09-14 14:38;0;0;"Yo caminare entre las piedras hasta sentir el temblor en mis piernas[][]";;;;https://twitter.com/AfiEuge/status/643494005905473536
MxUlysses;2015-09-14 14:37;1;0;"Terremoto 7:19 http://www. ulisescastellanos.com.mx/albums/terremo to/ … vía @mxulysses";;@mxulysses;;https://twitter.com/MxUlysses/status/643493909402927104
CapitalPue;2015-09-14 14:37;1;0;"Puebla, susceptible a sismo por tres fallas geológicas http:// bit.ly/1J84Gqn";;;;https://twitter.com/CapitalPue/status/643493819648995328
Pielyhueso0;2015-09-14 14:37;1;1;"Es tremendo terremoto , y a mi me encantan los desastress";;;;https://twitter.com/Pielyhueso0/status/643493747947384832
Maclatu;2015-09-14 14:36;0;2;"@heyjavy_ cuando hable va a temblar la casa xD";;@heyjavy_;;https://twitter.com/Maclatu/status/643493646478770177
JamieDornanMAP;2015-09-14 14:36;0;1;"Quiero hacerte mia, completa, ponerte los ojos en blanco, erizar tu piel, hacer tus piernas temblar .... http:// fb.me/4m8qD1e75";;;;https://twitter.com/JamieDornanMAP/status/643493557140070404
sookabaja8906;2015-09-14 14:36;0;0;"CRÓNICA: El sismo del '85 descrito por quienes no lo vivieron. Por @ivancabrera85 pic.twitter.com/ftYRoJddsa";;@ivancabrera85;;https://twitter.com/sookabaja8906/status/643493552664748036
Monserrat__Rm;2015-09-14 14:36;0;0;"Reportan sismo de magnitud preliminar 5.4 grados en Baja California http:// ift.tt/1LartYs";;;;https://twitter.com/Monserrat__Rm/status/643493454719361024
ngonzalezv;2015-09-14 14:36;0;0;"El sismo de mayor magnitud ocurrido a las 2:13 am fue sentido en Chinandega, Leon, El Jicaral, Esteli, San Juan del Río Coco y Managua";;;;https://twitter.com/ngonzalezv/status/643493419004903424
Javierts13;2015-09-14 14:35;0;0;"Me ves sangrando hasta que no puedo respirar, temblando . Cayendo sobre mis rodillas y ahora su que… https:// instagram.com/p/7nwxAKoIcs/";;;;https://twitter.com/Javierts13/status/643493362893520896
MicaBernardis;2015-09-14 14:35;0;0;"Temblando como un barco de papel";;;;https://twitter.com/MicaBernardis/status/643493319725719553
s__re;2015-09-14 14:35;0;0;"30 15 Cosas que ellos hacen al ligar y a nosotras nos ponen a temblar pic.twitter.com/oZmEz8gXSP";;;;https://twitter.com/s__re/status/643493299513368576
gmdmwwmmmj;2015-09-14 14:35;0;0;"Estados Unidos hace temblar al fútbol mundial http:// ift.tt/1Y4AkAj ?ABC?";;;;https://twitter.com/gmdmwwmmmj/status/643493248426745856
_vaina_;2015-09-14 14:35;0;0;"Estados Unidos hace temblar al fútbol mundial http:// ift.tt/1Y4AkAj";;;;https://twitter.com/_vaina_/status/643493243657814016
ceppe_uc;2015-09-14 14:35;3;0;"La profesión docente sufrió un terremoto en la década del 80. Iván Núñez, Premio Nacional de Educación 2015.... http:// fb.me/4i3Mbszuc";;;;https://twitter.com/ceppe_uc/status/643493230915518465
MonitorSismico;2015-09-14 14:35;1;0;"#Sismo M 3.6 71 km al O de Socaire. 14-09-2015 18:25 UTC http:// srj.us/3E2 #Temblor #CSN #Chile pic.twitter.com/ieptnGqfUY";;;#Sismo #Temblor #CSN #Chile;https://twitter.com/MonitorSismico/status/643493201228242946
EdGaarcia;2015-09-14 14:34;1;2;"Aldemir Bendine foi escalado na Petrobras para enganar o distinto público. http://www. oantagonista.com/posts/terremot o-na-petrobras …";;;;https://twitter.com/EdGaarcia/status/643493137558716416
elmerquintero;2015-09-14 14:34;0;0;"Último sismo localizado: M 3.4 Mw, 14-09-2015 12:01 pm (Hora local) http://www. panamaigc-up.com/ltimo-sismo-lo calizado-m-34-mw-14-09-2015-1201-pm-hora-local/ …";;;;https://twitter.com/elmerquintero/status/643493113068187648
Ninaaw_;2015-09-14 14:34;0;0;"CRÓNICA: El sismo del '85 descrito por quienes no lo vivieron. Por @ivancabrera85 pic.twitter.com/fsrwhQh5Et";;@ivancabrera85;;https://twitter.com/Ninaaw_/status/643493049260183555
nameless6021;2015-09-14 14:34;0;0;"(`???´)????? 03:34 ??? ??? 1000 ?? 826 ??? 50 ?? #?? #earthquake #terremoto #????? #disaster #desastre #Japan #Japón pic.twitter.com/q2x8Jhvbox";;;# #earthquake #terremoto # #disaster #desastre #Japan #Jap;https://twitter.com/nameless6021/status/643493005677207552
EdGaarcia;2015-09-14 14:34;3;1;"Terremoto na Petrobras http://www. oantagonista.com/posts/terremot o-na-petrobras … via: @o_antagonista";;@o_antagonista;;https://twitter.com/EdGaarcia/status/643492974668697600
Rodricat1;2015-09-14 14:33;1;0;"Lo hubieras pensado cuando me miraste con esa sonrisa que me hizo temblar !";;;;https://twitter.com/Rodricat1/status/643492886093426688
Ortiz__Lna;2015-09-14 14:33;0;0;"Reportan sismo de magnitud preliminar 5.4 grados en Baja California http:// ift.tt/1LartYs";;;;https://twitter.com/Ortiz__Lna/status/643492743499661312
Iriis_Cn;2015-09-14 14:33;0;0;"Reportan sismo de magnitud preliminar 5.4 grados en Baja California http:// ift.tt/1LartYs";;;;https://twitter.com/Iriis_Cn/status/643492678504697859
RosiitahVJ;2015-09-14 14:33;0;0;"Reportan sismo de magnitud preliminar 5.4 grados en Baja California http:// ift.tt/1LartYs";;;;https://twitter.com/RosiitahVJ/status/643492668941713408
GarciaBaquero_;2015-09-14 14:32;0;1;"Robert Shiller alerta de una burbuja en la bolsa de EEUU que en sólo seis años ha triplicado el valor de sus acciones http:// ow.ly/2bvdbS";;;;https://twitter.com/GarciaBaquero_/status/643492653020151809
SuavesTrazos;2015-09-14 14:32;0;0;""Querer a alguien no es cuestión de físico. Es de sensaciones, que te haga temblar sin estar. Que..." http:// tmblr.co/ZKrNMl1uEDuAy";;;;https://twitter.com/SuavesTrazos/status/643492607897792513
CEISismologia;2015-09-14 14:31;1;0;"#CSN #Chile #Sismo ? . (PRELIMINAR) 71 km al O de #Socaire 2015-09-14 18:25:55 UTC Prof. 90 km pic.twitter.com/gIJNpNaUFq";;;#CSN #Chile #Sismo #Socaire;https://twitter.com/CEISismologia/status/643492352812806144
teresalomon;2015-09-14 14:31;0;0;"tu cadera con la mia bum hacen un sismo";;;;https://twitter.com/teresalomon/status/643492265437040640
BuenasNewsMx;2015-09-14 14:31;0;0;"Plácido Domingo dirige la @FilarmonicaCDMX en un concierto que conmemora el #terremoto de 1985 http:// bit.ly/1K9maGX pic.twitter.com/QNkGiECv5r";;@FilarmonicaCDMX;#terremoto;https://twitter.com/BuenasNewsMx/status/643492187037171712
theinsightersmx;2015-09-14 14:31;0;1;"Después de cuatro meses, la ayuda internacional no se ha visto reflejada en la rehabilitación de viviendas en #Nepal http:// bit.ly/1gczpLR";;;#Nepal;https://twitter.com/theinsightersmx/status/643492181005565952
Univ_Destinos;2015-09-14 14:30;1;2;"Un recorrido gratuito te muestra los cambios en la #AvenidaJuárez desde el sismo de 1985 http:// buff.ly/1F57Qjt pic.twitter.com/f9zEAVn1Fy";;;#AvenidaJu;https://twitter.com/Univ_Destinos/status/643492064919949312
AztecaSiete;2015-09-14 14:30;6;14;"Pónganse a temblar ignotos porque el equipo de #MentesA7 está de regreso. pic.twitter.com/2r52dUJQgF";;;#MentesA7;https://twitter.com/AztecaSiete/status/643492059337240576
seguros_caracas;2015-09-14 14:30;1;0;"Te ofrecemos consejos para actuar en caso de sismo -> http:// goo.gl/sTls4R #EvitaRiesgos";;;#EvitaRiesgos;https://twitter.com/seguros_caracas/status/643492053133983744
Emm_anuelC;2015-09-14 14:30;0;0;"Reportan sismo de magnitud preliminar 5.4 grados en Baja California http:// ift.tt/1LartYs";;;;https://twitter.com/Emm_anuelC/status/643492037908676608
P__Aredessz;2015-09-14 14:30;0;0;"Reportan sismo de magnitud preliminar 5.4 grados en Baja California http:// ift.tt/1LartYs";;;;https://twitter.com/P__Aredessz/status/643492020863016960
MadCrewDjs;2015-09-14 14:30;0;0;"Estados Unidos hace temblar al fútbol mundial http://www. bienparkiao.tv/estados-unidos -hace-temblar-al-futbol-mundial/ … pic.twitter.com/yIKgIPKhIV";;;;https://twitter.com/MadCrewDjs/status/643492020414193664
Oli_Ochoaa;2015-09-14 14:30;0;0;"Reportan sismo de magnitud preliminar 5.4 grados en Baja California http:// ift.tt/1LartYs";;;;https://twitter.com/Oli_Ochoaa/status/643492019906703360
bienparkiao;2015-09-14 14:30;0;0;"Estados Unidos hace temblar al fútbol mundial http://www. bienparkiao.tv/estados-unidos -hace-temblar-al-futbol-mundial/ … pic.twitter.com/IX7jhDpvcY";;;;https://twitter.com/bienparkiao/status/643492008842149888
UnoNoticias;2015-09-14 14:30;5;1;"Poniatowska supo qué es una guerra con el “ terremoto del 85” ? http:// bit.ly/1OQ45i2 pic.twitter.com/GUMQVtnnR8";;;;https://twitter.com/UnoNoticias/status/643491997563535360
Rafiexh;2015-09-14 14:30;0;0;"Estados Unidos hace temblar al fútbol mundial http://www. bienparkiao.tv/estados-unidos -hace-temblar-al-futbol-mundial/ … pic.twitter.com/4OaxkfhPFW";;;;https://twitter.com/Rafiexh/status/643491997530066944
jsaavedra_jo;2015-09-14 14:30;0;0;"Les recuerdo que Madonna hizo temblar a Putin cuando apoyó a las Pussy Riots....";;;;https://twitter.com/jsaavedra_jo/status/643491988327825408
ciresracm;2015-09-14 14:30;0;1;"En este vídeo, a 20 años del sismo de 1985, verás a personajes del espectáculo, la radio y la televisión;... http:// fb.me/3F7EOODZn";;;;https://twitter.com/ciresracm/status/643491968128032768
MelCol_;2015-09-14 14:30;0;0;"El bebé milagro del sismo de 1985. pic.twitter.com/2J85ergMrS";;;;https://twitter.com/MelCol_/status/643491967180128256
PublimetroMX;2015-09-14 14:30;2;2;"CRÓNICA: El sismo del '85 descrito por quienes no lo vivieron. Por @ivancabrera85 http:// publimx.mx/1JPaR6n pic.twitter.com/iUr92MWjlR";;@ivancabrera85;;https://twitter.com/PublimetroMX/status/643491959827382272
SistemaSARMEX;2015-09-14 14:30;0;0;"ENTREGA: #ConmemoraciónSismo1985 Programa: Historias Engarzadas. Terremoto : 19 de… http:// youtube.com/watch?v=YJRAHw C_Ovc&feature=youtu.be … http:// blogcires.mx/2015/09/14/ent rega-conmemoracionsismo1985-historias-engarzadas-terremoto-19-de-septiembre-de-1985/ …";;;#Conmemoraci;https://twitter.com/SistemaSARMEX/status/643491951938043904
SASMEX;2015-09-14 14:30;3;0;"ENTREGA: #ConmemoraciónSismo1985 Programa: Historias Engarzadas. Terremoto : 19 de… http:// youtube.com/watch?v=YJRAHw C_Ovc&feature=youtu.be … http:// blogcires.mx/2015/09/14/ent rega-conmemoracionsismo1985-historias-engarzadas-terremoto-19-de-septiembre-de-1985/ …";;;#Conmemoraci;https://twitter.com/SASMEX/status/643491945646563328
cires_ac;2015-09-14 14:30;1;0;"ENTREGA: #ConmemoraciónSismo1985 Programa: Historias Engarzadas. Terremoto : 19 de… http:// youtube.com/watch?v=YJRAHw C_Ovc&feature=youtu.be … http:// blogcires.mx/2015/09/14/ent rega-conmemoracionsismo1985-historias-engarzadas-terremoto-19-de-septiembre-de-1985/ …";;;#Conmemoraci;https://twitter.com/cires_ac/status/643491942756651008
publisitios;2015-09-14 14:30;0;0;"15:25 [Preliminar] Sismo 3.6 Richter Profundidad: 90.0 km Localidad: 71 km al Oeste de Socaire ... http:// bit.ly/1Kmhkr3";;;;https://twitter.com/publisitios/status/643491922963775490
SrDatos;2015-09-14 14:30;0;0;"15:25 [Preliminar] Sismo 3.6 Richter Profundidad: 90.0 km Localidad: 71 km al Oeste de Socaire ... http:// bit.ly/1Kmhkr3";;;;https://twitter.com/SrDatos/status/643491921269288960
RedSismos;2015-09-14 14:30;2;0;"15:25 [Preliminar] Sismo 3.6 Richter Profundidad: 90.0 km Localidad: 71 km al Oeste de Socaire ... http:// bit.ly/1Kmhkr3";;;;https://twitter.com/RedSismos/status/643491919637676032
Chile_Temblores;2015-09-14 14:30;3;0;"TEMBLOR en CHILE Magnitud: "3.6 ", hoy 2015/09/14 15:25:55, Epicentro: 71 km al O de Socaire, Profundidad 90.0 km.";;;;https://twitter.com/Chile_Temblores/status/643491915455987713
mariazayaseche;2015-09-14 14:29;0;0;"Cuando la ade starts to kick in me pongo bn ansiosa, hasta a temblar .";;;;https://twitter.com/mariazayaseche/status/643491867552841728
JackelineMahal;2015-09-14 14:29;0;0;"Querer a alguien no es cuestión de físico. Es de sensaciones, que te haga temblar sin estar. Que consiga que sonrías aunque no puedas verle…";;;;https://twitter.com/JackelineMahal/status/643491787487748097
Margl_;2015-09-14 14:29;0;0;"El bebé milagro del sismo de 1985. pic.twitter.com/EbKt08QPc6";;;;https://twitter.com/Margl_/status/643491705786920960
Poou98;2015-09-14 14:29;0;0;"No da que asusten con que va a haber un terremoto";;;;https://twitter.com/Poou98/status/643491701714198529
T__Pierto;2015-09-14 14:28;0;0;"Reportan sismo de magnitud preliminar 5.4 grados en Baja California http:// ift.tt/1LartYs";;;;https://twitter.com/T__Pierto/status/643491646928220161
coyitonoticias;2015-09-14 14:28;0;0;"También se detectó un temblor de magnitud preliminar 6.4 grados en la escala de Richter en La Paz, Baja California Sur.";;;;https://twitter.com/coyitonoticias/status/643491610475544576
DafneMontezz;2015-09-14 14:28;0;0;"Reportan sismo de magnitud preliminar 5.4 grados en Baja California http:// ift.tt/1LartYs";;;;https://twitter.com/DafneMontezz/status/643491508121899009
meiermq;2015-09-14 14:28;5;3;"Nueva película narrada por @dabugattas16 : Paquetero Oropeza, es el gran narco que hace temblar al Apara y a algunos Fujimoristas.¿guión,de?";;@dabugattas16;;https://twitter.com/meiermq/status/643491490916892673
diariodlpueblo;2015-09-14 14:27;0;0;"Un terremoto de magnitud 6,6 sacude México - http:// src.co.ve/7U pic.twitter.com/LEKHeSiG9j";;;;https://twitter.com/diariodlpueblo/status/643491374206185472
SoltandoVapor;2015-09-14 14:27;0;0;"El bebé milagro del sismo de 1985. pic.twitter.com/iBGruN8gju";;;;https://twitter.com/SoltandoVapor/status/643491302273908736
Reykob;2015-09-14 14:27;8;18;"REMODELAN HECHIZO DE VENENO Y TERREMOTO pic.twitter.com/52SLqaiTtH";;;;https://twitter.com/Reykob/status/643491290693414912
coyitonoticias;2015-09-14 14:27;0;0;"El 2do sismo de magnitud 6.7 grados se registró a las 03:14 horas, a 105 kilómetros al suroeste de los Mochis.";;;;https://twitter.com/coyitonoticias/status/643491195067498496
KamiCuello;2015-09-14 14:27;0;0;"Porque siempre estas temblando cuando me acercó y te beso, no quiero que tengas miedo, ten coraje y ven conmigo";;;;https://twitter.com/KamiCuello/status/643491175920496641
gastonl11197973;2015-09-14 14:26;0;0;"Cuando pase el temblor , Soda Stereo, Lima, Perú http:// fb.me/2tKGBDH2j";;;;https://twitter.com/gastonl11197973/status/643491125580431360
CICMoficial;2015-09-14 14:26;0;0;"Debido a esa exposición sísmica existe un catalogo de procecimientos para salvaguardar la vida y mitigar los efectos destructivos d un sismo";;;;https://twitter.com/CICMoficial/status/643491106248892417
Comunidad_Exc;2015-09-14 14:26;0;0;"El bebé milagro del sismo de 1985. http:// bit.ly/1iqwh17 pic.twitter.com/gDMgJBcebR";;;;https://twitter.com/Comunidad_Exc/status/643491103036022785
Excelsior;2015-09-14 14:26;7;6;"El bebé milagro del sismo de 1985. http:// bit.ly/1iqwh17 pic.twitter.com/z1l1qJPlaS";;;;https://twitter.com/Excelsior/status/643491103023493121
_Camy_LA;2015-09-14 14:26;0;0;"Terremoto !! #18deseptiembre #fiestaspatrias #drinks https:// instagram.com/p/7nvuFtClUl/";;;#18deseptiembre #fiestaspatrias #drinks;https://twitter.com/_Camy_LA/status/643491062498107393
RodalnistaNoe20;2015-09-14 14:26;0;0;"Te hare temblar las piernas. (Signo musical) .";;;;https://twitter.com/RodalnistaNoe20/status/643491046438105088
tello_21;2015-09-14 14:26;1;2;"Giorgio Martelli no podrá pasear por fondas de Stgo o salir a comprar pipeño para el terremoto . Que paja Xd";;;;https://twitter.com/tello_21/status/643491018655068160
Ecocittadino;2015-09-14 14:26;0;0;"Lieve scossa di remoto a largo di Pachino alle 17: 20 sul versante mediterraneo della costa siciliana. L'istituto... http:// fb.me/2r0BJcetM";;;;https://twitter.com/Ecocittadino/status/643491001470971904
lasillarota;2015-09-14 14:26;14;0;"A casi 30 años, aún se desconoce la cifra exacta de fallecidos por #sismo del 85 http:// goo.gl/mZgY3N pic.twitter.com/g2tSpSrnP6";;;#sismo;https://twitter.com/lasillarota/status/643490924471808001
Ariiel_Bak;2015-09-14 14:26;0;0;"@nereo_37223 sos gigante Nereooo a la raza puta ni cabida... el culo temblando tienen todavía.. no saben nada de fútbol.";;@nereo_37223;;https://twitter.com/Ariiel_Bak/status/643490900522483712
